,Gene_ID,Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,Chromosome,Start,End,Biotype
2059,ENSG00000148481.14,MINDY3,466.4766854,-0.721019198,0.188665736,-3.821675374,0.000132548,0.00165377,ENSG00000148481.14,10,15778170,15860507,protein_coding
2060,ENSG00000148498.17,PARD3,516.7264713,0.435710529,0.125210445,3.479825731,0.00050174,0.004901734,ENSG00000148498.17,10,34109560,34815325,protein_coding
2061,ENSG00000148606.14,POLR3A,260.8619866,0.48894171,0.115443594,4.235329936,2.28e-05,0.000393617,ENSG00000148606.14,10,77953148,78029522,protein_coding
2062,ENSG00000148634.16,HERC4,665.5197485,-0.346642803,0.127699072,-2.714528756,0.006637014,0.038113688,ENSG00000148634.16,10,67921899,68075301,protein_coding
2063,ENSG00000148688.14,RPP30,279.6326035,-0.565120071,0.101270051,-5.580327682,2.4e-08,1.18e-06,ENSG00000148688.14,10,90871952,90908553,protein_coding
2064,ENSG00000148690.12,FRA10AC1,425.082565,-1.134566137,0.135967302,-8.344404306,7.16e-17,4.2e-14,ENSG00000148690.12,10,93667883,93702592,protein_coding
2065,ENSG00000148702.15,HABP2,8571.299468,0.717607074,0.183073531,3.91977513,8.86e-05,0.001187115,ENSG00000148702.15,10,113550837,113589602,protein_coding
2066,ENSG00000148719.16,DNAJB12,526.3588591,0.297016859,0.108048811,2.748913724,0.005979312,0.035261749,ENSG00000148719.16,10,72332830,72355149,protein_coding
2067,ENSG00000148737.17,TCF7L2,347.5109282,-0.860888538,0.127325031,-6.761345583,1.37e-11,1.89e-09,ENSG00000148737.17,10,112950247,113167678,protein_coding
2068,ENSG00000148826.9,NKX6-2,63.90595263,-1.087698022,0.371625736,-2.926864093,0.003423985,0.022736598,ENSG00000148826.9,10,132783179,132786147,protein_coding
2069,ENSG00000148834.13,GSTO1,4480.96917,-0.629536723,0.159103595,-3.956772462,7.6e-05,0.001045184,ENSG00000148834.13,10,104235356,104267459,protein_coding
2070,ENSG00000148835.12,TAF5,200.2082449,-1.053918272,0.126248414,-8.347972368,6.94e-17,4.15e-14,ENSG00000148835.12,10,103367966,103389065,protein_coding
2071,ENSG00000148843.15,PDCD11,355.3658699,0.830559343,0.153072634,5.425916571,5.77e-08,2.47e-06,ENSG00000148843.15,10,103396626,103446294,protein_coding
2072,ENSG00000148908.15,RGS10,57.7310486,-1.321590786,0.290044986,-4.556502786,5.2e-06,0.000114238,ENSG00000148908.15,10,119499817,119542719,protein_coding
2073,ENSG00000148943.12,LIN7C,891.4048283,-1.050701709,0.226933131,-4.630005782,3.66e-06,8.52e-05,ENSG00000148943.12,11,27494418,27506769,protein_coding
2074,ENSG00000148950.11,IMMP1L,142.9535772,-1.171787284,0.186307892,-6.28952038,3.18e-10,2.83e-08,ENSG00000148950.11,11,31432401,31509645,protein_coding
2075,ENSG00000148965.10,SAA4,6674.378759,-0.952342491,0.24397074,-3.903511091,9.48e-05,0.001254782,ENSG00000148965.10,11,18231355,18236802,protein_coding
2076,ENSG00000149016.16,TUT1,263.7183768,0.720776138,0.178088904,4.047282688,5.18e-05,0.000769595,ENSG00000149016.16,11,62575045,62591637,protein_coding
2077,ENSG00000149089.13,APIP,335.0309747,-0.760099835,0.24668298,-3.081282039,0.002061113,0.015160807,ENSG00000149089.13,11,34853094,34916379,protein_coding
2078,ENSG00000149091.15,DGKZ,150.7488043,0.966118361,0.282693992,3.417541188,0.000631895,0.005895476,ENSG00000149091.15,11,46332905,46380554,protein_coding
2079,ENSG00000149100.13,EIF3M,1656.629984,-0.581109437,0.140297574,-4.1419778,3.44e-05,0.000548873,ENSG00000149100.13,11,32583798,32606264,protein_coding
2080,ENSG00000149115.14,TNKS1BP1,1085.848273,1.247366626,0.22671223,5.50198207,3.76e-08,1.72e-06,ENSG00000149115.14,11,57299638,57324952,protein_coding
2081,ENSG00000149131.17,SERPING1,41097.42483,0.504906259,0.147633455,3.419998934,0.000626214,0.005853305,ENSG00000149131.17,11,57597387,57619171,protein_coding
2082,ENSG00000149136.9,SSRP1,763.3598694,0.412388283,0.13874062,2.972368744,0.002955115,0.020204376,ENSG00000149136.9,11,57325986,57335892,protein_coding
2083,ENSG00000149196.17,HIKESHI,313.9882522,-0.504169954,0.134296946,-3.754143106,0.000173935,0.002068052,ENSG00000149196.17,11,86302211,86345943,protein_coding
2084,ENSG00000149260.18,CAPN5,1364.738096,0.741701597,0.161138251,4.602889719,4.17e-06,9.47e-05,ENSG00000149260.18,11,77066961,77126155,protein_coding
2085,ENSG00000149273.15,RPS3,5482.191925,-0.730747593,0.202931327,-3.600960005,0.000317044,0.003369141,ENSG00000149273.15,11,75399515,75422280,protein_coding
2086,ENSG00000149346.15,SLX4IP,206.5465123,-0.747575072,0.125654998,-5.949425672,2.69e-09,1.79e-07,ENSG00000149346.15,20,10435305,10636829,protein_coding
2087,ENSG00000149418.11,ST14,117.2512708,1.465555247,0.344623647,4.252625319,2.11e-05,0.000368148,ENSG00000149418.11,11,130159782,130210362,protein_coding
2088,ENSG00000149428.21,HYOU1,1217.180271,1.316948968,0.295672197,4.454084558,8.43e-06,0.000169972,ENSG00000149428.21,11,119044188,119057227,protein_coding
2089,ENSG00000149476.16,TKFC,2762.717678,0.848185636,0.298519606,2.841306295,0.004492914,0.028155322,ENSG00000149476.16,11,61333220,61353295,protein_coding
2090,ENSG00000149503.13,INCENP,37.62518507,1.336195963,0.263208426,5.07656987,3.84e-07,1.3e-05,ENSG00000149503.13,11,62123998,62153169,protein_coding
2091,ENSG00000149527.18,PLCH2,20.00050805,2.870932445,0.637952946,4.500226013,6.79e-06,0.000142353,ENSG00000149527.18,1,2425980,2505532,protein_coding
2092,ENSG00000149577.16,SIDT2,708.8759355,0.812265196,0.115631725,7.024587698,2.15e-12,3.79e-10,ENSG00000149577.16,11,117178736,117197445,protein_coding
2093,ENSG00000149657.20,LSM14B,346.0979506,0.376671834,0.099117574,3.80025275,0.000144549,0.001769698,ENSG00000149657.20,20,62122461,62135374,protein_coding
2094,ENSG00000149761.9,NUDT22,192.593474,1.073089041,0.251911179,4.259791278,2.05e-05,0.00035889,ENSG00000149761.9,11,64225941,64230686,protein_coding
2095,ENSG00000149782.13,PLCB3,127.1518871,0.635786686,0.242871004,2.617795764,0.008849976,0.047794838,ENSG00000149782.13,11,64251530,64269150,protein_coding
2096,ENSG00000149806.11,FAU,2919.542568,-0.859832341,0.205003429,-4.194233938,2.74e-05,0.000454005,ENSG00000149806.11,11,65120630,65122177,protein_coding
2097,ENSG00000149809.17,TM7SF2,1783.560608,1.064789062,0.249290151,4.271284119,1.94e-05,0.000344723,ENSG00000149809.17,11,65111845,65116384,protein_coding
2098,ENSG00000149823.9,VPS51,534.8873689,1.276351524,0.235204753,5.426554979,5.75e-08,2.46e-06,ENSG00000149823.9,11,65089324,65111862,protein_coding
2099,ENSG00000149925.22,ALDOA,523.2578282,0.805540081,0.197422356,4.080288064,4.5e-05,0.000686658,ENSG00000149925.22,16,30064164,30070457,protein_coding
2100,ENSG00000149930.18,TAOK2,286.0119473,1.04204651,0.145731515,7.150454115,8.65e-13,1.67e-10,ENSG00000149930.18,16,29973868,29992261,protein_coding
2101,ENSG00000150045.12,KLRF1,46.76005098,-1.343692891,0.353739665,-3.798536112,0.000145553,0.001779481,ENSG00000150045.12,12,9827481,9845007,protein_coding
2102,ENSG00000150048.10,CLEC1A,29.91787274,-0.773228142,0.289922985,-2.667012217,0.007652889,0.042674501,ENSG00000150048.10,12,10069554,10111627,protein_coding
2103,ENSG00000150051.14,MKX,13.38724934,-1.170008757,0.35128298,-3.330673057,0.000866363,0.007586263,ENSG00000150051.14,10,27672874,27746060,protein_coding
2104,ENSG00000150316.12,CWC15,895.8290516,-0.658362496,0.111298404,-5.915291417,3.31e-09,2.16e-07,ENSG00000150316.12,11,94962620,94973586,protein_coding
2105,ENSG00000150403.18,TMCO3,222.7064946,0.920608218,0.226878653,4.057711942,4.96e-05,0.000743625,ENSG00000150403.18,13,113491021,113554590,protein_coding
2106,ENSG00000150455.14,TIRAP,83.59973696,0.751563234,0.195396124,3.846356914,0.000119887,0.001525487,ENSG00000150455.14,11,126282497,126298845,protein_coding
2107,ENSG00000150456.11,EEF1AKMT1,139.3604419,-0.669521745,0.187876464,-3.563627562,0.000365765,0.003798403,ENSG00000150456.11,13,20728731,20773961,protein_coding
2108,ENSG00000150459.12,SAP18,1845.084506,-0.708988635,0.131927166,-5.374091285,7.7e-08,3.19e-06,ENSG00000150459.12,13,21140119,21149097,protein_coding
2109,ENSG00000150540.14,HNMT,3878.207904,-0.545503471,0.176389416,-3.092608865,0.001984054,0.014706469,ENSG00000150540.14,2,137964020,138016364,protein_coding
2110,ENSG00000150630.4,VEGFC,38.01255719,-0.828040512,0.254180889,-3.257682025,0.001123262,0.009337502,ENSG00000150630.4,4,176683538,176792922,protein_coding
2111,ENSG00000150722.11,PPP1R1C,196.5767438,-1.243862097,0.246977402,-5.036339706,4.75e-07,1.53e-05,ENSG00000150722.11,2,181954241,182131398,protein_coding
2112,ENSG00000150753.12,CCT5,1081.610921,0.500750049,0.161597355,3.098751524,0.001943379,0.014476253,ENSG00000150753.12,5,10249929,10266389,protein_coding
2113,ENSG00000150773.12,PIH1D2,61.06916108,-1.065858594,0.399295753,-2.669346181,0.007599907,0.042420054,ENSG00000150773.12,11,112063218,112074274,protein_coding
2114,ENSG00000150779.12,TIMM8B,697.1027603,-0.657732095,0.178598952,-3.682732102,0.000230748,0.002591364,ENSG00000150779.12,11,112084800,112086798,protein_coding
2115,ENSG00000150787.8,PTS,662.0941505,-0.920941671,0.209198283,-4.402242974,1.07e-05,0.000208044,ENSG00000150787.8,11,112226367,112269955,protein_coding
2116,ENSG00000150990.9,DHX37,96.61778364,1.11528136,0.224373851,4.970638765,6.67e-07,2.05e-05,ENSG00000150990.9,12,124946825,124989131,protein_coding
2117,ENSG00000151012.13,SLC7A11,4.583216263,-2.843189669,1.003535597,-2.833172713,0.004608848,0.028700024,ENSG00000151012.13,4,138164097,138242349,protein_coding
2118,ENSG00000151131.11,C12orf45,182.2168225,-0.52695662,0.172543392,-3.054052742,0.002257724,0.016305626,ENSG00000151131.11,12,104986316,105074197,protein_coding
2119,ENSG00000151148.14,UBE3B,520.1499809,0.623472063,0.122021867,5.10951093,3.23e-07,1.11e-05,ENSG00000151148.14,12,109477402,109536705,protein_coding
2120,ENSG00000151164.19,RAD9B,58.98376099,-1.114416728,0.33755405,-3.301446769,0.000961876,0.00826583,ENSG00000151164.19,12,110501655,110533556,protein_coding
2121,ENSG00000151176.8,PLBD2,442.8005762,0.715307663,0.152582852,4.687995096,2.76e-06,6.68e-05,ENSG00000151176.8,12,113358566,113391629,protein_coding
2122,ENSG00000151208.17,DLG5,117.6068173,0.867891292,0.150692646,5.759347373,8.44e-09,4.86e-07,ENSG00000151208.17,10,77790791,77926755,protein_coding
2123,ENSG00000151287.17,TEX30,391.8674395,-0.771002628,0.195715108,-3.939412933,8.17e-05,0.001108454,ENSG00000151287.17,13,102765888,102773811,protein_coding
2124,ENSG00000151322.20,NPAS3,8.458809398,-1.697019105,0.484284744,-3.50417626,0.000458022,0.004545114,ENSG00000151322.20,14,32934396,33820863,protein_coding
2125,ENSG00000151332.20,MBIP,347.9324452,-0.558152083,0.165630398,-3.369865005,0.00075205,0.006768452,ENSG00000151332.20,14,36298564,36320637,protein_coding
2126,ENSG00000151353.15,TMEM18,369.1441944,-0.532251065,0.151149439,-3.521356539,0.000429345,0.004326218,ENSG00000151353.15,2,663877,677406,protein_coding
2127,ENSG00000151360.10,ALLC,15.66084516,-1.288386757,0.460624203,-2.797045285,0.00515723,0.031466641,ENSG00000151360.10,2,3658200,3702671,protein_coding
2128,ENSG00000151366.13,NDUFC2,1708.442511,-0.618294865,0.168457155,-3.670338982,0.000242229,0.002700159,ENSG00000151366.13,11,78068297,78079862,protein_coding
2129,ENSG00000151461.20,UPF2,587.2510687,0.74050301,0.137489411,5.38589121,7.21e-08,3.01e-06,ENSG00000151461.20,10,11920022,12043170,protein_coding
2130,ENSG00000151465.14,CDC123,408.0284047,0.386801386,0.148407855,2.606340392,0.009151546,0.049048606,ENSG00000151465.14,10,12195965,12250589,protein_coding
2131,ENSG00000151470.13,C4orf33,203.8560866,-0.848090034,0.238340943,-3.558306118,0.000373254,0.003851916,ENSG00000151470.13,4,129093317,129116640,protein_coding
2132,ENSG00000151503.14,NCAPD3,338.2087288,0.710695303,0.177603525,4.001583319,6.29e-05,0.000898342,ENSG00000151503.14,11,134150113,134225504,protein_coding
2133,ENSG00000151632.18,AKR1C2,3625.160065,1.247792747,0.266094019,4.689292724,2.74e-06,6.65e-05,ENSG00000151632.18,10,4987775,5018031,protein_coding
2134,ENSG00000151693.11,ASAP2,83.50916977,-0.601592909,0.186352384,-3.228254435,0.001245481,0.010151201,ENSG00000151693.11,2,9206765,9405683,protein_coding
2135,ENSG00000151725.12,CENPU,97.79920919,-0.988200551,0.272307212,-3.628991471,0.000284531,0.003085182,ENSG00000151725.12,4,184694085,184734130,protein_coding
2136,ENSG00000151743.11,AMN1,68.30109386,-0.686251534,0.184026152,-3.729097895,0.000192166,0.002235679,ENSG00000151743.11,12,31671142,31729121,protein_coding
2137,ENSG00000151773.13,CCDC122,42.22579707,-0.868539903,0.182184954,-4.767352527,1.87e-06,4.8e-05,ENSG00000151773.13,13,43823909,43879740,protein_coding
2138,ENSG00000151779.13,NBAS,425.7446277,1.095871227,0.14977505,7.31678093,2.54e-13,5.98e-11,ENSG00000151779.13,2,15166916,15561340,protein_coding
2139,ENSG00000151789.12,ZNF385D,23.56180886,2.543996682,0.694543787,3.662831241,0.000249443,0.002760207,ENSG00000151789.12,3,21412218,22373321,protein_coding
2140,ENSG00000151838.12,CCDC175,16.15860697,-2.165980618,0.300792303,-7.200917706,5.98e-13,1.2e-10,ENSG00000151838.12,14,59504539,59576812,protein_coding
2141,ENSG00000151876.13,FBXO4,171.6859163,-0.648167862,0.155854698,-4.15879579,3.2e-05,0.00051713,ENSG00000151876.13,5,41925254,41941743,protein_coding
2142,ENSG00000151923.18,TIAL1,853.8911766,-0.384476691,0.097308235,-3.95112182,7.78e-05,0.001064917,ENSG00000151923.18,10,119571802,119597029,protein_coding
2143,ENSG00000152102.18,FAM168B,1129.166272,0.689036554,0.185537394,3.713734137,0.000204223,0.002348331,ENSG00000152102.18,2,131047876,131093460,protein_coding
2144,ENSG00000152147.11,GEMIN6,230.4044018,-0.596616885,0.138797338,-4.298474995,1.72e-05,0.00031035,ENSG00000152147.11,2,38751534,38785002,protein_coding
2145,ENSG00000152213.4,ARL11,20.15757074,-0.859528169,0.324836367,-2.646034302,0.008144156,0.04473665,ENSG00000152213.4,13,49628507,49633872,protein_coding
2146,ENSG00000152240.13,HAUS1,121.3979921,-0.720747246,0.192655914,-3.74111146,0.000183208,0.002153894,ENSG00000152240.13,18,46104378,46128333,protein_coding
2147,ENSG00000152291.15,TGOLN2,4450.439397,0.766229972,0.232409158,3.296900941,0.00097758,0.008357221,ENSG00000152291.15,2,85318027,85328251,protein_coding
2148,ENSG00000152348.16,ATG10,3395.01423,-1.075844738,0.171266492,-6.281700108,3.35e-10,2.94e-08,ENSG00000152348.16,5,81972023,82276857,protein_coding
2149,ENSG00000152382.6,TADA1,779.846201,-0.472670918,0.144809774,-3.26408159,0.001098195,0.009170964,ENSG00000152382.6,1,166856510,166876264,protein_coding
2150,ENSG00000152464.15,RPP38,114.6881582,-0.405437268,0.154011131,-2.632519252,0.008475422,0.046226297,ENSG00000152464.15,10,15097180,15139818,protein_coding
2151,ENSG00000152475.7,ZNF837,14.8408953,2.09499981,0.544223742,3.849519324,0.00011835,0.001510924,ENSG00000152475.7,19,58367618,58381030,protein_coding
2152,ENSG00000152520.14,PAN3,434.1704241,-0.925639837,0.179470016,-5.157629434,2.5e-07,8.92e-06,ENSG00000152520.14,13,28138506,28295335,protein_coding
2153,ENSG00000152601.18,MBNL1,1748.975392,-0.577219652,0.221270925,-2.608655665,0.009089866,0.048808689,ENSG00000152601.18,3,152243828,152465780,protein_coding
2154,ENSG00000152760.10,TCTEX1D1,236.727283,-0.784340899,0.264961295,-2.960209335,0.003074301,0.02084636,ENSG00000152760.10,1,66752459,66779047,protein_coding
2155,ENSG00000152778.10,IFIT5,407.0116683,-0.594333086,0.165084541,-3.600174084,0.000318004,0.00337738,ENSG00000152778.10,10,89414568,89421605,protein_coding
2156,ENSG00000152904.11,GGPS1,228.7824309,-0.752096883,0.133162539,-5.647961421,1.62e-08,8.45e-07,ENSG00000152904.11,1,235327350,235344532,protein_coding
2157,ENSG00000153006.16,SREK1IP1,404.8221802,-1.410181162,0.198941676,-7.088415001,1.36e-12,2.48e-10,ENSG00000153006.16,5,64718148,64768691,protein_coding
2158,ENSG00000153029.16,MR1,279.666002,0.739309346,0.192165418,3.847254899,0.000119449,0.001521586,ENSG00000153029.16,1,181033374,181061938,protein_coding
2159,ENSG00000153044.10,CENPH,22.9534588,-0.964902022,0.328087936,-2.940985983,0.003271693,0.021901748,ENSG00000153044.10,5,69189574,69210357,protein_coding
2160,ENSG00000153066.13,TXNDC11,1104.673937,0.621363328,0.122636485,5.066708535,4.05e-07,1.35e-05,ENSG00000153066.13,16,11679083,11742857,protein_coding
2161,ENSG00000153107.13,ANAPC1,299.1336851,0.554213856,0.133454835,4.152819608,3.28e-05,0.000528606,ENSG00000153107.13,2,111611639,111884690,protein_coding
2162,ENSG00000153140.9,CETN3,189.4834996,-0.940060209,0.204279487,-4.60183361,4.19e-06,9.51e-05,ENSG00000153140.9,5,90392257,90409766,protein_coding
2163,ENSG00000153162.9,BMP6,345.7659589,-1.042126841,0.256750823,-4.058903613,4.93e-05,0.000741225,ENSG00000153162.9,6,7726099,7881728,protein_coding
2164,ENSG00000153165.19,RGPD3,112.5529455,-1.239790582,0.269881292,-4.593836692,4.35e-06,9.82e-05,ENSG00000153165.19,2,106391290,106468413,protein_coding
2165,ENSG00000153201.16,RANBP2,1288.077627,0.563820068,0.188370529,2.993143728,0.002761197,0.019143155,ENSG00000153201.16,2,108719482,108785810,protein_coding
2166,ENSG00000153234.15,NR4A2,73.50523691,-2.899216602,0.611716482,-4.739477664,2.14e-06,5.41e-05,ENSG00000153234.15,2,156324437,156342348,protein_coding
2167,ENSG00000153246.13,PLA2R1,50.83123198,0.771233828,0.247975593,3.110119909,0.001870114,0.014008862,ENSG00000153246.13,2,159932006,160062615,protein_coding
2168,ENSG00000153250.21,RBMS1,494.8454957,-0.832247303,0.224552198,-3.706253193,0.000210348,0.002403591,ENSG00000153250.21,2,160272151,160493807,protein_coding
2169,ENSG00000153443.13,UBALD1,99.01098439,0.940006669,0.299581774,3.137729834,0.001702617,0.013018931,ENSG00000153443.13,16,4608883,4615027,protein_coding
2170,ENSG00000153485.6,TMEM251,122.5183696,-0.372173396,0.133400244,-2.789900405,0.005272426,0.032037655,ENSG00000153485.6,14,93184951,93188463,protein_coding
2171,ENSG00000153487.13,ING1,345.7854886,-0.608820544,0.171700857,-3.545821239,0.000391392,0.004006846,ENSG00000153487.13,13,110712736,110723339,protein_coding
2172,ENSG00000153495.11,TEX29,6.351625925,-1.677211862,0.464779158,-3.608621068,0.000307829,0.003285437,ENSG00000153495.11,13,111316184,111344249,protein_coding
2173,ENSG00000153574.9,RPIA,113.3945767,-0.62339541,0.167772303,-3.71572303,0.000202623,0.002336141,ENSG00000153574.9,2,88691673,88750929,protein_coding
2174,ENSG00000153714.6,LURAP1L,292.4792128,-1.159796276,0.225351607,-5.146607528,2.65e-07,9.38e-06,ENSG00000153714.6,9,12775020,12823060,protein_coding
2175,ENSG00000153721.19,CNKSR3,820.3471308,-0.421867185,0.161274372,-2.615835239,0.00890095,0.048017697,ENSG00000153721.19,6,154387515,154510685,protein_coding
2176,ENSG00000153774.9,CFDP1,592.433996,-0.634518831,0.151262927,-4.194807293,2.73e-05,0.000453075,ENSG00000153774.9,16,75293698,75433503,protein_coding
2177,ENSG00000153814.13,JAZF1,298.2384478,-0.914679994,0.282640982,-3.236190265,0.001211366,0.009927856,ENSG00000153814.13,7,27830573,28180795,protein_coding
2178,ENSG00000153823.19,PID1,1123.054745,0.753814103,0.289378633,2.60494044,0.009189023,0.049180948,ENSG00000153823.19,2,228850526,229271287,protein_coding
2179,ENSG00000153827.14,TRIP12,1748.039188,0.459500637,0.147433847,3.116656351,0.001829147,0.013767509,ENSG00000153827.14,2,229763837,229923239,protein_coding
2180,ENSG00000153879.9,CEBPG,1071.490069,-0.426107125,0.156203613,-2.727895446,0.006373981,0.036953505,ENSG00000153879.9,19,33373685,33382686,protein_coding
2181,ENSG00000153933.10,DGKE,161.38385,-0.610253987,0.201988357,-3.021233481,0.002517472,0.017760413,ENSG00000153933.10,17,56834107,56869567,protein_coding
2182,ENSG00000154079.6,SDHAF4,131.6146279,-0.694129128,0.13992182,-4.960835492,7.02e-07,2.14e-05,ENSG00000154079.6,6,70566917,70589569,protein_coding
2183,ENSG00000154080.14,CHST9,240.7374486,1.457544297,0.514389071,2.83354445,0.004603491,0.02867698,ENSG00000154080.14,18,26906481,27185308,protein_coding
